review_id,rating,review_title,review_text,group_type,reviewer_location,likes,published_date,travel_date,year,month,platform,lang,reviewer_total_contributions,reviewer_helpful_votes,has_owner_response,owner_response_text,review_length,experience_tier,emo_vader,eval_vader,emo_eval_bucket,bert_score
891762388,2,I wanted more from the museum than I got,"I was really disappointed with the museum. My grandfather fled the Holocaust in 1937, and I was hoping that the museum would have more resources for people to reflect, grieve, process etc. After I went through part of the exhibit, I went to an area created for that, but it was full of a lot of high school students and just felt kind of awkward. In contrast, I went to the The National Museum of African American History and Culture the day before and I got so much spiritual healing from the waterfall room. In general that museum was an extremely better experience, where to learned more and felt much more stirred up by it than the Holocaust museum. 

I wish there had been a place to actually talk to people who work at the museum about my experience, their reason for being there. The exhibition is totally silent, and it was extremely crowded so while they said it takes 1-1.5 hours to go through, I spent 1.5 hours going through maybe 2/3 of the museum. I didn't like that the museum seemed to be on the defense (something like ""undeniable"" as it's sign on the outside). It wasn't interactive at all. It was 100% history and nothing calling people forward to imagine what it was like, using metaphors. I would have really liked something celebrating Judaism in it, or talking about how to move forward or anything like that. I knew most of the history from having taken a history of the Holocaust class, what I wanted was something to help commemorate and allow me to reflect on the experience. I think what I actually wanted was the museum of tolerance in LA, which I'd heard a lot about before. I think it's good that there is information being provided, I just wish the experience was different.",SOLO,,0,2023-05-24,2023-05,2023,2023-05,MOBILE,en,1.0,0.0,True,"Thank you for sharing your experience with us. If you would like to submit additional feedback, please email VisitorsMail@ushmm.org.",1706,New (1-10),0.9899,0.9899,Emo+ / Eval+,-0.9988975524902344
318365095,1,A big NO on the Museum Cafe!,"The museum is top notch but steer clear of the Museum Café!  First, you have to exit the museum property to get to the café, which means standing in a long line AGAIN to go through security. Second, the food at the café was horrendous: bland soup, and a hair in my mushy sandwich. Third, it was ridiculously expensive even compared to other museum food services. $18.50 for a sandwich, soup, and Pepsi. Fourth, there is very little seating room. It must be packed on weekends, and one bus trip would fill it up.  The other alternative is the USDA cafeteria across the street. I haven't tried it but honestly, it can't be much worse. Recommendation: eat before you go to this fine museum.",SOLO,"Alexandria, Virginia",0,2015-10-13,2015-10,2015,2015-10,OTHER,en,29.0,27.0,False,,687,Regular (11-50),0.8282,0.8282,Emo+ / Eval+,-0.9979507327079773
155025847,5,Highly recommended,"We only had two and a half days in D.C. but this was likely my favorite site. Many displays and artifacts to help provide historical context and significance of what occurred. 

As others have said, it can be very busy. Entry is timed, but there are some bottleneck points where you are going to be moving very slowly. My family visited during spring break with lots of school groups visiting all over D.C. My advice would be to plan for a leisurely visit. Take the time waiting to move through to absorb what you are seeing in detail.",,"Minneapolis, Minnesota",0,2013-03-18,,2013,2013-03,TABLET,en,17.0,17.0,False,,535,Regular (11-50),0.8807,0.8807,Emo+ / Eval+,-0.9792712330818176
497740308,4,Good take on a dark past,"What i truly admired about the holocaust museum is the message it was trying to send. With exhibits spanning multiple genocides it raised more questions than answers. It commanded its audience to internally reflect and look at modern day events. Are we happy with the world in its current situation, could we do more?

I always believe it is important to learn from our past and this is definitely a place for lots of learning",NONE,"Melbourne, Australia",0,2017-07-01,2017-07,2017,2017-07,MOBILE,en,159.0,33.0,False,,426,Experienced (51-200),0.9246,0.9246,Emo+ / Eval+,0.9985188841819763
815659148,1,"No admission, while every other museum is already open.","While all Mall museums are open with masks, this one turned us away. The description on TripAdvisor is wrong, tickets ARE required, and they are gone weeks in advance.  They tell you to log in at 7am to get a timed pass for the day, but either the number of slots is tiny or it's a lie, just got up early for nothing.

This is insulting.  I was one of the many small donors who contributed to building this place.  Can't even show it to my daughter.",NONE,"Cherry Hills Village, Colorado",1,2021-10-23,2021-10,2021,2021-10,OTHER,en,123.0,70.0,False,,449,Experienced (51-200),0.4295,0.4295,Emo+ / Eval+,-0.9996867179870605
675989268,5,Excellent,"This is a very moving museum that clearly defines the horror of the Nazi persecution of Jews, Homosexuals, Freemasons, and others.  Plan ahead to obtain timed entry passes!",FRIENDS,"Atlanta, Georgia",0,2019-05-23,2019-05,2019,2019-05,OTHER,en,206.0,123.0,False,,172,Power user (200+),-0.3164,0.4574,Emo- / Eval+,0.9996525049209595
251549964,3,OK ...,"While this was one of the blackest periods of human history, I did not really get a sense of that while visiting the museum.",BUSINESS,"Bengaluru, India",0,2015-01-28,2015-01,2015,2015-01,OTHER,en,1330.0,211.0,False,,124,Power user (200+),0.0,0.0,Mixed / Neutral,-0.9993065595626831
473047097,5,"Powerful, emotional, important to not forget","I've been to this museum twice. Once 6 years ago, and again yesterday. I thought I'd be prepared, but it made me cry again this time too.  So horrendous. The museum does a fantastic job with the permanent exhibit. To lead you thru the time period leading up to Holocaust, to the liberation of the camps. It's a place I think everyone should visit, so we can make sure it's not forgotten - so history doesn't repeat itself.  I would not recommend this for younger children, however if you do bring them, the museum has the most sensitive videos behind a wall that you have to be tall enough to see over.",FAMILY,"Concord, California",1,2017-04-05,2017-04,2017,2017-04,TABLET,en,157.0,115.0,False,,602,Experienced (51-200),-0.6503,0.0,Mixed / Neutral,0.9990239143371582
140443475,3,Very Well Done,"Great museum, very sad and tough to read through.  The museum is mostly photos and a lot of reading (much of the material is covered in advanced textbooks).  There is not as much realia as I would have expected, but I assume most of that has been destroyed.  It's not a museum for young children/families...definitely geared to adults.",FAMILY,"Saint Paul, Minnesota",0,2012-09-16,2012-08,2012,2012-09,OTHER,en,91.0,28.0,False,,335,Experienced (51-200),-0.5898,-0.3581,Emo- / Eval-,-0.9984304308891296
539485585,5,Never Forget,"I knew this museum would be a difficult visit, but felt it was necessary to experience it.  I went alone, which allowed me to walk thru at my own pace and with my own thoughts.  It was also easy to skip sections if time or interests ran out. It is a somber environment overall but very well done.  Good historical facts esp about the world environment leading up to theses events. Lots of personalization, to put faces on what happened to individuals.  Everyone needs to know this history and never forget how the hate and distorted views of one man influenced so many and affected millions.",SOLO,"Oak Ridge, Tennessee",0,2017-11-08,2017-10,2017,2017-11,MOBILE,en,145.0,58.0,False,,591,Experienced (51-200),-0.4873,0.0,Mixed / Neutral,0.9986629486083984
339820530,3,"Too much telling, not enough showing","I remember coming to the museum years ago and there was a lot more stuff to see. More objects, more videos, just more. This felt very pared down and less affective, with lots of text and not so many artifacts.",FAMILY,"Williamsburg, Virginia",0,2016-01-13,2015-12,2016,2016-01,MOBILE,en,117.0,34.0,False,,209,Experienced (51-200),0.0,0.0,Mixed / Neutral,-0.9986650943756104
194658092,4,"Gets very crowded, but very moving","Went at opening on a Sunday; line out the door.  Have to go through security, like the airport, so that slows down entry.

There is a coat check but no lockers.  My children, 9 and 12, handled it just fine....some of the more graphic photos are behind 4 foot high walls so the 9 year old couldn't see them.  And we moved quicker through some sections than others.

Small bottleneck at the beginning and it's dark, so kind of  claustrophobic.  If you stop to read every single thing, you'd be there 2-3 hours.  

Although mainly about the Jewish people, the museum told the story of the Roma, handicapped, and other groups prosecuted by the Nazis. Lots of military history as well, with troop movements, why the US did not help more, etc.",FAMILY,"Cambridge, United Kingdom",1,2014-02-19,2014-02,2014,2014-02,OTHER,en,309.0,155.0,False,,737,Power user (200+),-0.7774,0.0,Mixed / Neutral,-0.9825989007949829
464635995,4,So incredibly powerful!,I don't think anyone would enjoy this museum but it is well done and very powerful.  The lines are long to get in and the museum is crowded at times.  The exhibits are informative and moving.  Not appropriate for kids under 11 or 12.  There is a nice children's exhibit but it only takes about 15 minutes.  The children's tile exhibit downstairs is also worth the visit.  This museum is so important historically but plan for time after to debrief as It is quite emotional.,FAMILY,"Mandan, North Dakota",1,2017-03-04,2017-03,2017,2017-03,OTHER,en,188.0,61.0,False,,473,Experienced (51-200),0.9533,0.9533,Emo+ / Eval+,0.9995311498641968
